,Temperature,Humidity,doorOpened,isCloudy,isRaining
988,19.578802384822282,0.607817262130149,False,True,False
989,19.588220580400566,0.6097985839278365,True,True,False
990,19.58158807324091,0.6108715040945413,False,True,False
991,19.56415229138963,0.6112384659918036,False,True,False
992,19.53955140394386,0.6110573363119787,False,True,False
993,19.510313167157253,0.6104512123031212,False,True,False
994,19.4781990086589,0.6095160714008185,False,True,False
995,19.44444132752189,0.6083267379374815,False,True,False
996,19.409907115247748,0.6069415371720828,False,True,False
997,19.37521074058629,0.605405925429885,False,True,False
998,19.368691660223277,0.6055153216079918,True,True,False
999,19.35328193154866,0.6051325157462766,False,True,False
1000,19.332180802494058,0.6043682237093391,False,True,False
1001,19.30760810527278,0.6033087660750984,False,True,False
1002,19.302806888416224,0.6018014354421957,False,False,False
1003,19.339374141428785,0.6017092829263233,True,False,False
1004,19.375603438492934,0.600947829623955,False,False,False
1005,19.411506275898006,0.5996688997706776,False,False,False
1006,19.44711476411292,0.5979908568391525,False,False,False
1007,19.482473319332946,0.5960059654676358,False,False,False
1008,19.517632883953887,0.5937861337586211,False,False,False
1009,19.58054544076587,0.5931474087749131,True,False,False
1010,19.633870860332586,0.591968719670355,False,False,False
1011,19.680617207244566,0.5903733851699704,False,False,False
1012,19.72286907151157,0.5884575577607292,False,False,False
1013,19.762072032922703,0.5862962008093866,False,False,False
1014,19.79922898159738,0.583947750708944,False,False,False
1015,19.83503562454576,0.5814577533474874,False,False,False
1016,19.86997403560189,0.578861700548536,False,False,False
1017,19.904377260082132,0.5761872424892206,False,False,False
1018,19.93847395175935,0.5734559133812243,False,False,False
1019,20.000319236432897,0.5724444774967272,True,False,False
1020,20.052630075877374,0.5710011790635094,False,False,False
1021,20.09843785079818,0.5692253931780464,False,False,False
1022,20.139826745053902,0.56719459975269,False,False,False
1023,20.206126195101085,0.5667292009670871,True,False,False
1024,20.260926760703203,0.5657114788751773,False,False,False
1025,20.335757268851186,0.5660273583335917,True,False,False
1026,20.39572315511332,0.5656102283207989,False,False,False
1027,20.445496002293265,0.5646258763386788,False,False,False
1028,20.488284436902084,0.5632035834806683,False,False,False
1029,20.526287022952623,0.5614441563574817,False,False,False
1030,20.561004848222115,0.5594261919940128,False,False,False
1031,20.593457298891966,0.5572109644438131,False,False,False
1032,20.624331034403163,0.554846236343328,False,False,False
1033,20.681982870359644,0.5541292319191953,True,False,False
1034,20.729324857551006,0.5529241559289833,False,False,False
1035,20.79741118553538,0.5531028344300606,True,False,False
1036,20.851014260784154,0.5525876608144578,False,False,False
1037,20.894571283072708,0.5515358474888512,False,False,False
1038,20.931125494075324,0.5500699884200139,False,False,False
1039,20.9906586069925,0.5500456756929815,True,False,False
1040,21.06510326223612,0.5511326404214072,True,False,False
1041,21.14890080855841,0.5530734186526749,True,False,False
1042,21.21032338263269,0.553907333008973,False,False,False
1043,21.25622323740509,0.5538827983800684,False,False,False
1044,21.291310758118286,0.5531935443762758,False,False,False
1045,21.318819241941473,0.5519906466142575,False,False,False
1046,21.3409636542086,0.5503919111147026,False,False,False
1047,21.35925722463483,0.5484891941273267,False,False,False
1048,21.374729949053197,0.5463541115892322,False,False,False
1049,21.3880794017285,0.544042492497343,False,False,False
1050,21.399774837588513,0.5415978525338657,False,False,False
1051,21.438029059984967,0.5408141034891637,True,False,False
1052,21.465662042042823,0.5395528666066629,False,False,False
1053,21.485772963262313,0.5379239529869907,False,False,False
1054,21.500491964544672,0.5360129845383662,False,False,False
1055,21.511281763269523,0.5338867160907155,False,False,False
1056,21.547045780331,0.533357186639763,True,False,False
1057,21.571085755524066,0.5323001573125543,False,False,False
1058,21.58683861498776,0.5308364689757443,False,False,False
1059,21.596672934377757,0.5290603474052896,False,False,False
1060,21.602221377435026,0.527045259091685,False,False,False
1061,21.604610066195885,0.5248484787631948,False,False,False
1062,21.63251682932003,0.524274652049169,True,False,False
1063,21.64909437169155,0.523193774352674,False,False,False
1064,21.657683345173947,0.5217221903664351,False,False,False
1065,21.660592363457212,0.5199506199306112,False,False,False
1066,21.68731906326027,0.5197097959748428,True,False,False
1067,21.70158559682657,0.5188900621083053,False,False,False
1068,21.707129188084764,0.5176236347352537,False,False,False
1069,21.70653559569229,0.5160136137404956,False,False,False
1070,21.70159703747588,0.5141403885970572,False,False,False
1071,21.721459103315595,0.5138266351254295,True,False,False
1072,21.729605066951635,0.5129564129610922,False,False,False
1073,21.729611110175167,0.511657037574544,False,False,False
1074,21.723955390632437,0.5100277866823324,False,False,False
1075,21.714359118539726,0.5081460690207096,False,False,False
1076,21.702021830847585,0.5060722359844063,False,False,False
1077,21.7156836598098,0.5056133347002448,True,False,False
1078,21.718551226128923,0.5046412354199709,False,False,False
1079,21.71401254177517,0.5032737468821256,False,False,False
1080,21.70441824517833,0.50160273252981,False,False,False
1081,21.69140346424071,0.49969981893369486,False,False,False
1082,21.67610982554309,0.4976208483573863,False,False,False
1083,21.659338564308047,0.49540935175387796,False,False,False
1084,21.64165609405986,0.49309925769829394,False,False,False
1085,21.623466773938482,0.49071700535098495,False,False,False
1086,21.605063043145748,0.4882831925643428,False,False,False
1087,21.586659939748575,0.4858138614017609,False,False,False
1088,21.568418846005073,0.48332150083811054,False,False,False
1089,21.55046380158416,0.48081582886184415,False,False,False
1090,21.532892690494606,0.4783044025104092,False,False,False
1091,21.515784892999648,0.4757930936936867,False,False,False
1092,21.527106500753405,0.47504646033213227,True,False,False
1093,21.529527853188625,0.4739032358404236,False,False,False
1094,21.526063688433265,0.47245538692064737,False,False,False
1095,21.546702818043823,0.4725346248769646,True,False,False
1096,21.555508435678263,0.4720320622146721,False,False,False
1097,21.556453390120133,0.4710805207833537,False,False,False
1098,21.552284504125296,0.46978357836446527,False,False,False
1099,21.544901797981154,0.46822200278321713,False,False,False
1100,21.535620114798007,0.46645877051167395,False,False,False
